ponto;potencial;pontox;pontoy;ordem;status
TA1300;A;212796,8818;8684628,005;1558;Escavado 
TA1301;A;212876,5132;8684602,51;1559;Escavado 
TM1302;M;212662,7903;8684219,218;1560;Escavado 
TM1303;M;212583,8879;8684192,126;1561;Escavado 
TM1304;M;212698,694;8684183,793;1562;Escavado 
TM1305;M;212619,4673;8684153,315;1563;Escavado 
TM1306;M;212734,2508;8684148,483;1564;Escavado 
TM1307;M;212655,5233;8684115,225;1565;Escavado 
ACM328;M;212632,6923;8683979,894;1566;Escavado 
TM1308;M;212535,0769;8683756,838;1567;Escavado 
TM1309;M;212488,7755;8683750,932;1568;Escavado 
TM1310;M;212442,8242;8683744,513;1569;Escavado 
TM1311;M;212582,6267;8683693,113;1570;Escavado 
TM1312;M;212532,7128;8683686,163;1571;Escavado 
TM1313;M;212483,2144;8683678,818;1572;Escavado 
TM1314;M;212388,5868;8683313,173;1573;Escavado 
TM1315;M;212341,0477;8683307,002;1574;Escavado 
TM1316;M;212294,0544;8683300,428;1575;Escavado 
TM1317;M;212431,6067;8683241,373;1576;Escavado 
TM1318;M;212382,3144;8683234,545;1577;Escavado 
TM1319;M;212333,3944;8683227,468;1578;Escavado 
TM1320;M;212231,2367;8682835,673;1579;Escavado 
TM1321;M;212180,5884;8682829,12;1580;Escavado 
TM1322;M;212130,6245;8682820,998;1581;Escavado 
TM1323;M;212275,3968;8682772,723;1582;Escavado 
TM1324;M;212225,4083;8682765,895;1583;Escavado 
TM1325;M;212175,5544;8682758,288;1584;Não escavado - Superfície rochosa
ACM327;M;212167,9846;8682584,619;1585;Escavado 
TB1326;B;212013,8014;8682323,734;1586;Vistoriado 
TB1327;B;212049,8807;8682236,281;1587;Vistoriado 
TM1328;M;211890,7467;8681820,743;1588;Não escavado - Superfície rochosa
TM1329;M;211843,6264;8681814,613;1589;Escavado 
TM1330;M;211796,8444;8681808,198;1590;Escavado 
TM1331;M;211935,4267;8681757,953;1591;Não escavado - Superfície rochosa
TM1332;M;211889,3085;8681751,006;1592;Não escavado - Superfície rochosa
TM1333;M;211842,4844;8681745,718;1593;Não escavado - Superfície rochosa
PLM113;M;211812,2603;8681625,286;1594;Escavado 
PLM114;M;211870,9135;8681605,198;1595;Escavado 
PLM115;M;211767,2782;8681585,2;1596;Não escavado - Superfície rochosa
PLM116;M;211825,9314;8681565,112;1597;Escavado 
PLM117;M;211722,2961;8681545,114;1598;Escavado 
PLM118;M;211780,9493;8681525,026;1599;Escavado 
TM1334;M;211644,3329;8681358,664;1600;Escavado 
TM1335;M;211680,5337;8681322,744;1601;Escavado 
TM1336;M;211716,1982;8681286,297;1602;Escavado 
TM1337;M;211762,7468;8681231,943;1603;Escavado 
TM1338;M;211712,0892;8681221,918;1604;Escavado 
TM1339;M;211661,0944;8681212,678;1605;Escavado 
TB1340;B;211520,0377;8680841,816;1606;Vistoriado 
TB1341;B;211520,2929;8680647,182;1607;Vistoriado 
ACB326;B;211435,2841;8680584,891;1608;Vistoriado 
TB1342;B;211365,7803;8680378,811;1609;Vistoriado 
TB1343;B;211341,3548;8680110,166;1610;Vistoriado 
TM1344;M;211161,5629;8679911,294;1611;Escavado 
TM1345;M;211197,6955;8679875,161;1612;Escavado 
TM1346;M;211233,5582;8679838,747;1613;Escavado 
ACB325;B;211142,4159;8679705,477;1614;Vistoriado 
TB1347;B;211167,327;8679588,447;1615;Vistoriado 
ACB324;B;211079,2228;8679515,723;1616;Vistoriado 
TB1348;B;211036,5676;8679392,348;1617;Vistoriado 
TB1349;B;211013,2117;8679126,444;1618;Vistoriado 
TB1350;B;210870,5813;8678894,321;1619;Vistoriado 
TM1351;M;210908,0867;8678683,293;1620;Escavado 
TM1352;M;210863,6873;8678677,737;1621;Escavado 
TM1353;M;210819,1944;8678672,358;1622;Escavado 
TB1354;B;210700,0778;8678383,013;1623;Vistoriado 
TB1355;B;210713,5837;8678227,042;1624;Vistoriado 
ACB323;B;210680,3559;8678118,543;1625;Vistoriado 
TB1356;B;210536,8047;8677893,5;1626;Vistoriado 
TM1357;M;210600,1268;8677745,713;1627;Escavado 
TM1358;M;210550,4864;8677738,646;1628;Escavado 
TM1359;M;210500,9244;8677731,488;1629;Escavado 
ACM322;M;210487,9713;8677546,605;1630;Escavado 
TM1360;M;210414,8567;8677384,283;1631;Escavado 
TM1361;M;210363,7557;8677374,496;1632;Escavado 
TM1362;M;210312,5245;8677364,728;1633;Escavado 
TA1363;A;210362,293;8677313,164;1634;Escavado 
TA1364;A;210445,6768;8677285,253;1635;Escavado 
TA1365;A;210396,9982;8677278,519;1636;Escavado 
TA1366;A;210348,3345;8677271,618;1637;Escavado 
TA1367;A;210431,8982;8677243,987;1638;Escavado 
ACA321;A;210313,8201;8677021,716;1639;Escavado 
TA1368;A;210217,9803;8676884,508;1640;Escavado 
TA1369;A;210144,4729;8676860,724;1641;Escavado 
TA1370;A;210304,4481;8676856,59;1642;Escavado 
TA1371;A;210253,4933;8676846,67;1643;Escavado 
TA1372;A;210202,313;8676837,141;1644;Escavado 
TA1373;A;210231,1467;8676831,913;1645;Escavado 
TA1374;A;210179,8614;8676822,372;1646;Escavado 
TA1375;A;210128,5044;8676812,958;1647;Escavado 
TA1376;A;210288,9408;8676808,603;1648;Escavado 
TA1377;A;210215,2282;8676783,947;1649;Escavado 
ACA320;A;210124,8337;8676655,637;1650;Escavado 
ACA319;A;210093,207;8676560,77;1651;Escavado 
TA1378;A;210002,0158;8676426,01;1652;Escavado 
TA1379;A;210083,6485;8676399,698;1653;Escavado 
TA1380;A;210035,7793;8676390,841;1654;Escavado 
TA1381;A;209988,1027;8676381,703;1655;Escavado 
TA1382;A;210069,5452;8676355,831;1656;Escavado 
TM1383;M;210134,6393;8676325,436;1657;Escavado 
TM1384;M;210083,4656;8676315,335;1658;Escavado 
TM1385;M;210032,3419;8676305,245;1659;Escavado 
ACM318;M;209961,587;8676145,616;1660;Escavado 
TM1386;M;209960,2589;8675991,503;1661;Escavado 
TM1387;M;209910,8805;8675981,503;1662;Escavado 
TM1388;M;209861,6122;8675971,378;1663;Escavado 
TM1389;M;209999,6593;8675921,365;1664;Escavado 
TM1390;M;209955,0576;8675913,342;1665;Escavado 
TM1391;M;209910,3319;8675905,486;1666;Escavado 
TB1392;B;209744,6966;8675437,049;1667;Vistoriado 
TB1393;B;209803,2605;8675416,542;1668;Vistoriado 
TB1394;B;209603,7106;8675076,075;1669;Vistoriado 
TB1395;B;209662,4366;8675056,015;1670;Vistoriado 
ACB317;B;209532,8078;8674827,209;1671;Vistoriado 
TM1396;M;209486,6893;8674607,358;1672;Escavado 
TM1397;M;209520,4835;8674575,846;1673;Escavado 
TM1398;M;209555,5917;8674544,793;1674;Escavado 
TM1399;M;209492,3257;8674532,51;1675;Escavado 
TM1400;M;209441,4657;8674520,166;1676;Escavado 
TM1401;M;209390,5054;8674509,201;1677;Escavado 
ACM316;M;209406,7154;8674399,764;1678;Escavado 
ACM315;M;209350,1025;8674207,944;1679;Escavado 
TB1402;B;209374,4322;8674076,115;1680;Vistoriado 
TB1403;B;209270,925;8673943,787;1681;Vistoriado 
TM1404;M;209200,6594;8673646,448;1682;Escavado 
TM1405;M;209238,0924;8673611,656;1683;Escavado 
TM1406;M;209275,1517;8673576,593;1684;Escavado 
TM1407;M;209071,2394;8673420,868;1685;Escavado 
TM1408;M;209106,8188;8673385,355;1686;Escavado 
TM1409;M;209142,0417;8673349,613;1687;Escavado 
TM1410;M;209143,4957;8673139,18;1688;Escavado 
TM1411;M;209096,8695;8673130,958;1689;Escavado 
TM1412;M;209050,0754;8673123,281;1690;Escavado 
TM1413;M;209017,3057;8672927,49;1691;Escavado 
TM1414;M;208969,9589;8672918,861;1692;Escavado 
TM1415;M;208922,1854;8672910,981;1693;Escavado 
PLM119;M;208947,596;8672738,493;1694;Escavado 
TM1416;M;209014,3858;8672704,11;1695;Escavado 
PLM120;M;208904,074;8672696,826;1696;Escavado 
TM1417;M;208968,6206;8672696,355;1697;Escavado 
TM1418;M;208922,5754;8672688,791;1698;Escavado 
PLM121;M;208860,552;8672655,159;1699;Escavado 
PLM122;M;208943,3318;8672504,215;1700;Escavado 
PLM123;M;208899,8098;8672462,548;1701;Escavado 
TM1419;M;208877,9557;8672452,7;1702;Escavado 
TM1420;M;208829,8079;8672443,891;1703;Escavado 
TM1421;M;208780,9654;8672435,521;1704;Escavado 
TM1422;M;208880,3757;8672235,52;1705;Escavado 
TM1423;M;208830,2026;8672226,351;1706;Escavado 
TM1424;M;208779,9054;8672217,101;1707;Escavado 
TB1425;B;208722,0971;8672077,661;1708;Vistoriado 
ACM314;M;208674,4428;8671913,088;1709;Não escavado - Superfície rochosa
TM1426;M;208646,9994;8671757,658;1710;Não escavado - Superfície rochosa
TM1427;M;208682,4346;8671722,597;1711;Escavado 
TM1428;M;208717,8017;8671687,343;1712;Escavado 
TM1429;M;208641,5857;8671649,61;1713;Escavado 
TM1430;M;208594,1461;8671641,458;1714;Escavado 
TM1431;M;208547,2854;8671633,401;1715;Escavado 
ACM313;M;208628,2843;8671534,651;1716;Escavado 
ACB312;B;208582,5827;8671379,354;1717;Vistoriado 
TM1432;M;208498,3294;8671254,808;1718;Escavado 
TM1433;M;208533,9081;8671219,091;1719;Escavado 
TM1434;M;208569,7618;8671183,573;1720;Escavado 
TB1435;B;208452,9321;8671163,479;1721;Vistoriado 
ACM311;M;208435,0683;8670879,96;1722;Escavado 
TB1436;B;208383,9214;8670708,659;1723;Vistoriado 
TB1437;B;208299,251;8670640,584;1724;Vistoriado 
ACM310;M;208239,5413;8670431,462;1725;Escavado 
TM1438;M;208209,8194;8670269,208;1726;Escavado 
TM1439;M;208245,0776;8670236,638;1727;Escavado 
TM1440;M;208280,6117;8670204,183;1728;Escavado 
TM1441;M;208198,2457;8670132,07;1729;Escavado 
TM1442;M;208148,0747;8670121,846;1730;Escavado 
TM1443;M;208096,7554;8670113,281;1731;Escavado 
ACB309;B;208123,855;8669822,615;1732;Vistoriado 
TB1444;B;208094,7224;8669723,28;1733;Vistoriado 
TM1445;M;207961,5494;8669650,028;1734;Escavado 
TM1446;M;207997,2453;8669616,63;1735;Escavado 
TM1447;M;208033,0217;8669584,113;1736;Escavado 
TM1448;M;207996,8857;8669238,44;1737;Escavado 
TM1449;M;207948,2532;8669228,528;1738;Escavado 
TM1450;M;207899,8954;8669217,901;1739;Escavado 
TB1451;B;207855,2428;8669131,667;1740;Vistoriado 
ACB308;B;207798,7164;8668931,866;1741;Vistoriado 
TB1452;B;207796,8923;8668712,202;1742;Vistoriado 
TB1453;B;207707,9169;8668629,755;1743;Vistoriado 
ACB307;B;207630,6608;8668360,656;1744;Vistoriado 
TB1454;B;207646,9852;8668202,723;1745;Vistoriado 
TB1455;B;207558,8939;8668123,238;1746;Vistoriado 
ACB306;B;207464,7177;8667798,587;1747;Vistoriado 
TB1456;B;207496,9741;8667693,455;1748;Vistoriado 
TM1457;M;207372,3694;8667649,668;1749;Escavado 
TM1458;M;207409,2218;8667614,721;1750;Escavado 
TM1459;M;207446,6718;8667580,053;1751;Escavado 
ACM305;M;207343,091;8667384,601;1752;Escavado 
TM1460;M;207310,1694;8667212,848;1753;Escavado 
TM1461;M;207345,2708;8667177,164;1754;Escavado 
TM1462;M;207380,8818;8667141,743;1755;Escavado 
TB1463;B;207260,6691;8667109,091;1756;Vistoriado 
TM1464;M;207155,5094;8666685,348;1757;Escavado 
TM1465;M;207190,4458;8666650,435;1758;Escavado 
TM1466;M;207225,8517;8666615,713;1759;Escavado 
TB1467;B;207101,6792;8666568,014;1760;Vistoriado 
ACB304;B;207086,2803;8666298,905;1761;Vistoriado 
TB1468;B;207044,6921;8666155,501;1762;Vistoriado 
TB1469;B;206962,1889;8666094,106;1763;Vistoriado 
ACM303;M;206953,7097;8665840,445;1764;Escavado 
TM1470;M;206940,9458;8665639,08;1765;Escavado 
TM1471;M;206889,907;8665627,778;1766;Escavado 
TM1472;M;206838,8654;8665616,391;1767;Escavado 
TB1473;B;206813,029;8665586,527;1768;Vistoriado 
PLM124;M;206759,1717;8665385,327;1769;Escavado 
PLM125;M;206738,2342;8665328,83;1770;Escavado 
PLB126;B;206677,0087;8665319,074;1771;Vistoriado 
PLM127;M;206717,2965;8665272,333;1772;Escavado 
TB1474;B;206697,9316;8665194,404;1773;Vistoriado 
TB1475;B;206761,4366;8665190,603;1774;Vistoriado 
PLB128;B;206722,7537;8665059,035;1775;Vistoriado 
PLB129;B;206648,5824;8665026,577;1776;Vistoriado 
TB1476;B;206753,8129;8664859,795;1777;Vistoriado 
TB1477;B;206830,576;8664776,95;1778;Vistoriado 
TM1478;M;206859,4844;8664483,215;1779;Escavado 
TM1479;M;206821,4156;8664456,441;1780;Escavado 
TM1480;M;206783,6466;8664429,366;1781;Escavado 
ACM302;M;206842,4199;8664334,085;1782;Escavado 
TB1481;B;206916,5452;8664263,181;1783;Vistoriado 
ACB301;B;206880,9785;8664103,317;1784;Vistoriado 
TB1482;B;206901,808;8663977,104;1785;Vistoriado 
TB1483;B;206997,7743;8663779,914;1786;Vistoriado 
ACB300;B;206967,7778;8663590,901;1787;Vistoriado 
TB1484;B;206991,2211;8663445,591;1788;Vistoriado 
TB1485;B;207078,9692;8663296,693;1789;Vistoriado 
ACB299;B;207062,3789;8663029,562;1790;Vistoriado 
TB1486;B;207077,4082;8662929,762;1791;Vistoriado 
TB1487;B;207167,4655;8662768,979;1792;Vistoriado 
ACB298;B;207140,105;8662562,136;1793;Vistoriado 
TB1488;B;207161,6359;8662429,89;1794;Vistoriado 
TB1489;B;207250,9226;8662272,019;1795;Vistoriado 
TB1490;B;207249,344;8661908,131;1796;Vistoriado 
TB1491;B;207332,4206;8661786,897;1797;Vistoriado 
TB1492;B;207336,9327;8661385,421;1798;Vistoriado 
TB1493;B;207414,715;8661296,67;1799;Vistoriado 
TB1494;B;207421,3485;8660882,396;1800;Vistoriado 
TB1495;B;207495,4916;8660815,369;1801;Vistoriado 
ACM297;M;207530,4842;8660609,155;1802;Escavado 
TM1496;M;207551,0745;8660383,755;1803;Escavado 
TM1497;M;207509,8446;8660353,567;1804;Escavado 
TM1498;M;207619,8745;8660336,645;1805;Escavado 
TM1499;M;207468,4667;8660322,986;1806;Escavado 
TM1500;M;207579,2223;8660305,714;1807;Escavado 
TM1501;M;207539,0966;8660272,916;1808;Não escavado - Superfície rochosa
TM1502;M;207545,1354;8659889,003;1809;Escavado 
TM1503;M;207589,1562;8659875,568;1810;Escavado 
TM1504;M;207633,3457;8659863,398;1811;Escavado 
TM1505;M;207712,0645;8659789,725;1812;Escavado 
TM1506;M;207670,8991;8659760,842;1813;Escavado 
TM1507;M;207630,9466;8659730,476;1814;Escavado 
TM1508;M;207675,7917;8659488,327;1815;Escavado 
TM1509;M;207659,3776;8659465,293;1816;Escavado 
TM1510;M;207642,9635;8659442,258;1817;Escavado 
TM1511;M;207796,3944;8659280,905;1818;Escavado 
TM1512;M;207756,9415;8659253,018;1819;Escavado 
TM1513;M;207717,9167;8659224,346;1820;Escavado 
TM1514;M;207681,8155;8659068,053;1821;Escavado 
TM1515;M;207728,5486;8659051,792;1822;Escavado 
TM1516;M;207775,8557;8659035,958;1823;Escavado 
TB1517;B;207839,4416;8658770,195;1824;Vistoriado 
ACM296;M;207794,535;8658664,41;1825;Escavado 
TB1518;B;207820,2021;8658503,661;1826;Vistoriado 
TB1519;B;207932,0353;8658212,656;1827;Vistoriado 
TM1520;M;207851,7354;8658060,693;1828;Escavado 
TM1521;M;207897,0008;8658046,946;1829;Escavado 
TM1522;M;207942,7057;8658033,708;1830;Escavado 
TB1523;B;208021,2762;8657681,16;1831;Vistoriado 
TB1524;B;207973,1374;8657592,366;1832;Vistoriado 
ACM295;M;208082,338;8657335,776;1833;Escavado 
TM1525;M;208147,6145;8657205,515;1834;Escavado 
TM1526;M;208106,2549;8657175,244;1835;Escavado 
TM1527;M;208064,9767;8657144,716;1836;Escavado 
TB1528;B;208058,903;8657081,389;1837;Vistoriado 
ACM294;M;208172,116;8656790,051;1838;Escavado 
TB1529;B;208193,9772;8656651,535;1839;Vistoriado 
TM1530;M;208188,4844;8656584,765;1840;Escavado 
TM1531;M;208147,072;8656554,717;1841;Escavado 
TM1532;M;208105,9067;8656524,026;1842;Escavado 
ACM293;M;208237,8978;8656403,695;1843;Escavado 
TM1533;M;208232,1754;8656148,503;1844;Escavado 
TM1534;M;208280,9974;8656130,732;1845;Escavado 
TM1535;M;208330,3957;8656114,018;1846;Escavado 
TM1536;M;208184,4055;8656058,543;1847;Escavado 
TM1537;M;208232,9554;8656042,853;1848;Escavado 
TM1538;M;208282,2357;8656028,108;1849;Escavado 
ACM292;M;208348,3682;8655741,28;1850;Escavado 
TM1539;M;208321,5754;8655613,973;1851;Escavado 
TM1540;M;208370,2646;8655598,264;1852;Escavado 
TM1541;M;208419,3857;8655583,548;1853;Escavado 
TM1542;M;208268,2755;8655558,553;1854;Escavado 
TM1543;M;208316,8695;8655542,948;1855;Escavado 
TM1544;M;208365,9657;8655528,188;1856;Escavado 
PLM130;M;208305,2361;8655435,432;1857;Escavado 
PLB131;B;208400,3009;8655424,854;1858;Vistoriado 
PLM132;M;208343,5524;8655388,378;1859;Escavado 
PLM133;M;208381,8688;8655341,324;1860;Escavado 
TM1545;M;208382,4955;8655252,103;1861;Escavado 
TM1546;M;208431,5474;8655234,345;1862;Escavado 
TM1547;M;208481,0057;8655217,458;1863;Escavado 
TM1548;M;208433,8645;8655110,595;1864;Escavado 
TM1549;M;208394,2953;8655082,426;1865;Escavado 
TM1550;M;208355,0967;8655053,746;1866;Escavado 
ACM291;M;208451,9628;8654746,675;1867;Escavado 
TM1551;M;208488,8955;8654621,063;1868;Escavado 
TM1552;M;208537,493;8654603,295;1869;Escavado 
TM1553;M;208586,2856;8654586,318;1870;Escavado 
TB1554;B;208486,1669;8654535,266;1871;Vistoriado 
ACM290;M;208545,1459;8654191,749;1872;Escavado 
TM1555;M;208552,0535;8654029,519;1873;Escavado 
TB1556;B;208635,9986;8654020,371;1874;Vistoriado 
TM1557;M;208574,4875;8654012,293;1875;Escavado 
TM1558;M;208596,9215;8653995,068;1876;Escavado 
TB1559;B;208618,3375;8653551,627;1877;Vistoriado 
TM1560;M;208705,1724;8653504,716;1878;Escavado 
TM1561;M;208687,1576;8653482,91;1879;Escavado 
TM1562;M;208669,1428;8653461,105;1880;Escavado 
ACM289;M;208640,3102;8653320,631;1881;Escavado 
TM1563;M;208681,6464;8653097,584;1882;Escavado 
TM1564;M;208663,6315;8653075,778;1883;Escavado 
TM1565;M;208645,6167;8653053,973;1884;Escavado 
TB1566;B;208732,1685;8653010,049;1885;Vistoriado 
TB1567;B;208708,886;8652595,339;1886;Vistoriado 
TB1568;B;208777,5124;8652527,663;1887;Vistoriado 
TB1569;B;208747,2647;8652203,395;1888;Vistoriado 
TB1570;B;208823,0415;8652055,363;1889;Vistoriado 
TA1571;A;208845,3999;8651631,795;1890;Escavado 
TA1572;A;208756,5457;8651624,16;1891;Escavado 
TA1573;A;208803,1184;8651603,302;1892;Escavado 
TA1574;A;208850,2054;8651583,291;1893;Escavado 
TA1575;A;208761,2413;8651574,096;1894;Escavado 
TA1576;A;208913,06;8651548,685;1895;Escavado 
TA1577;A;208829,4858;8651541,34;1896;Escavado 
TA1578;A;208873,3955;8651522,64;1897;Escavado 
TA1579;A;208917,6954;8651504,411;1898;Escavado 
TA1580;A;208833,8312;8651496,236;1899;Escavado 
TM1581;M;208821,5357;8650964,43;1900;Escavado 
TM1582;M;208867,2291;8650945,931;1901;Escavado 
TM1583;M;208911,5954;8650926,171;1902;Escavado 
TM1584;M;208982,0399;8650881,195;1903;Escavado 
TM1585;M;208938,6041;8650853,256;1904;Escavado 
TM1586;M;208895,1212;8650826,296;1905;Escavado 
ACA288;A;208894,3483;8650658,537;1906;Escavado 
TA1587;A;208989,0187;8650515,762;1907;Escavado 
TA1588;A;208949,3429;8650510,679;1908;Escavado 
TM1589;M;208927,4897;8650507,879;1909;Escavado 
TA1590;A;208971,7226;8650493,383;1910;Escavado 
TM1591;M;208910,1936;8650485,5;1911;Escavado 
TA1592;A;208994,1022;8650476,086;1912;Escavado 
TA1593;A;208954,4265;8650471,003;1913;Escavado 
TM1594;M;208892,8975;8650463,12;1914;Escavado 
TB1595;B;208967,4444;8650146,032;1915;Vistoriado 
TB1596;B;209056,6359;8649974,656;1916;Vistoriado 
TB1597;B;209037,6556;8649708,247;1917;Vistoriado 
ACB287;B;209067,7784;8649508,699;1918;Vistoriado 
TB1598;B;209156,752;8649360,249;1919;Vistoriado 
TM1599;M;209066,3315;8649248,587;1920;Escavado 
TM1600;M;209113,6165;8649234,983;1921;Escavado 
TM1601;M;209159,9697;8649219,574;1922;Escavado 
TM1602;M;209180,6015;8648921,577;1923;Escavado 
TM1603;M;209229,4307;8648906,805;1924;Escavado 
TM1604;M;209278,3097;8648890,494;1925;Escavado 
TM1605;M;209130,5714;8648862,487;1926;Escavado 
TM1606;M;209175,9394;8648849,511;1927;Escavado 
TM1607;M;209221,3197;8648834,944;1928;Escavado 
ACB286;B;209202,5147;8648672,571;1929;Vistoriado 
TM1608;M;209298,5331;8648371,092;1930;Escavado 
TM1609;M;209257,7126;8648340,441;1931;Escavado 
TM1610;M;209366,1032;8648337,642;1932;Escavado 
TM1611;M;209215,7279;8648311,019;1933;Escavado 
TM1612;M;209326,4745;8648304,948;1934;Escavado 
TM1613;M;209285,338;8648273,949;1935;Escavado 
ACM285;M;209295,4975;8648098,865;1936;Escavado 
TM1614;M;209384,3932;8647828,642;1937;Escavado 
TM1615;M;209342,2723;8647799,678;1938;Escavado 
TM1616;M;209454,1132;8647777,072;1939;Escavado 
TM1617;M;209302,628;8647769,629;1940;Escavado 
TM1618;M;209413,2851;8647746,976;1941;Escavado 
TM1619;M;209374,308;8647715,389;1942;Escavado 
ACM284;M;209390,9966;8647505,027;1943;Escavado 
TM1620;M;209451,8532;8647395,052;1944;Escavado 
TM1621;M;209412,238;8647367,186;1945;Escavado 
TM1622;M;209372,4379;8647338,419;1946;Escavado 
TM1623;M;209535,0031;8647281,322;1947;Escavado 
TM1624;M;209493,5803;8647252,281;1948;Escavado 
TM1625;M;209453,2579;8647222,329;1949;Escavado 
ACM283;M;209455,8932;8647104,408;1950;Escavado 
TB1626;B;209494,2613;8646870,358;1951;Vistoriado 
TM1627;M;209520,7515;8646813,797;1952;Escavado 
TM1628;M;209569,3941;8646797,307;1953;Escavado 
TM1629;M;209617,6497;8646779,334;1954;Escavado 
ACM282;M;209544,3924;8646547,787;1955;Escavado 
ACB281;B;209560,6619;8646448,312;1956;Vistoriado 
TB1630;B;209578,9697;8646346,255;1957;Vistoriado 
TM1631;M;209603,8815;8646288,497;1958;Escavado 
TM1632;M;209653,7334;8646273,239;1959;Escavado 
TM1633;M;209702,9197;8646256,734;1960;Escavado 
PLM134;M;209654,3034;8646074,369;1961;Escavado 
PLB135;B;209625,6692;8646050,927;1962;Vistoriado 
